Timestamps,ICT,"U06, U06A, U05B",OBS,"U05, U04, U04B, GEO",TEG,LIB,MEK,SOC,S01,D04,air temperature,Atm pressure mm of mercury,Relative humidity (%)
2023-07-28 04:00:00,147.8,111.6,1.3,86.8,1,27.6,13.3,71.3,1.7,7.6,13,749.5,100
2023-07-28 05:00:00,144.1,113.5,1.391,89.1,0,27.8,13.7,71,1.9,7,13,749.5,94
2023-07-28 06:00:00,160.1,114.8,1.224,92.9,2,72.10000000000001,13.4,101.1,1.6,7.6,13,749.5,94
2023-07-28 07:00:00,196.3,124.9,1.302,120.3,1,108.8,14.4,106.3,1.8,7.8,14,748.7,88
2023-07-28 08:00:00,206.4,139.6,1.404,129.4,1,128.5,18.8,142,3.4,9.7,14,748.7,88
2023-07-28 09:00:00,212.3,148.7,1.234,126.5,2,131.8,16.9,146.3,5.4,5.1,15,748.7,88
2023-07-28 10:00:00,228.8,156.8,1.269,131.3,1,115.5,16.3,127.8,8.4,7.7,17,748.8,73
2023-07-28 11:00:00,243.2,153.3,2.191,125.9,1,118.2,20,127.4,11.2,10.2,18,748.1,64
2023-07-28 12:00:00,233.2,157.2,1.398,127.7,1,125,17.9,127.6,12.4,12.4,18,748.1,64
2023-07-28 13:00:00,232.3,161,1.151,129.2,1,130.5,16.6,128.9,8.1,11,19,748.1,64
2023-07-28 14:00:00,227.5,140.4,1.114,151.9,1,120,16.4,116.8,7.2,10.7,18,748.1,64
2023-07-28 15:00:00,224,141,1.27,100.2,1,97.1,16.9,111.6,24.6,12,16,748.1,83
2023-07-28 16:00:00,230.7,128.2,1.263,91.6,1,91.1,17.7,102.6,22.5,8.4,16,748.1,83
2023-07-28 17:00:00,225,130.9,1.15,84.8,0,94.79999999999998,17.7,98.4,22.3,11,18,748.1,73
2023-07-28 18:00:00,223.4,130.3,1.192,86,1,91.4,17.8,93,21.1,12.2,19,747.3,64
2023-07-28 19:00:00,214.1,128.4,1.336,81.1,1,67.9,16.2,71,21.7,14.3,18,747.3,68
2023-07-28 20:00:00,175.8,131.2,1.181,83.2,1,68.8,12,71.4,15,13.8,17,747.3,73
2023-07-28 21:00:00,169.7,135.8,1.19,83.5,0,69.9,11.7,70.8,1.7,13.7,17,747.3,73
2023-07-28 22:00:00,168.4,126.8,1.286,82.5,1,70,11.3,70.8,1.7,16.3,16,747.3,77
2023-07-28 23:00:00,149.8,125.8,1.366,82.7,1,33.8,11.1,70.4,1.8,13.1,15,747.2,82
2023-07-29 00:00:00,140.9,122.9,1.263,81.6,0,30.6,12.9,72.2,1.7,9.9,14,747.2,88
2023-07-29 01:00:00,143.5,121.5,1.194,78.1,1,28.5,13.1,72.2,1.7,8.8,14,747.2,94
2023-07-29 02:00:00,138.6,122.9,1.336,80.3,1,27.7,13.1,72.2,1.7,9.1,14,747.2,94
2023-07-29 03:00:00,140.5,116.6,1.355,81.1,1,27.6,12.8,72.7,1.7,7.6,14,747.2,94
2023-07-29 04:00:00,138.3,115.1,1.226,85,1,28.1,12.8,71.9,1.7,7.6,13,746.5,94
2023-07-29 05:00:00,137.8,115.6,1.304,85,0,28,12.3,71.3,1.7,7.6,13,746.5,94
2023-07-29 06:00:00,137.5,113.3,1.383,95,1,28.4,12.8,71.7,1.8,7.1,13,746.5,94
2023-07-29 07:00:00,141.1,111.2,1.261,79.1,1,28.5,13.4,73.3,1.6,5.7,15,747.2,88
2023-07-29 08:00:00,167.5,117.9,1.182,82.1,1,55.7,14.8,110.8,1.8,5.3,15,747.2,88
2023-07-29 09:00:00,178.8,114,1.336,86.2,1,39.09999999999999,15,122.9,2.6,5.6,17,747.3,77
2023-07-29 10:00:00,183.4,117.3,1.305,83.6,0,101.9,15.4,97.9,3,7.7,18,747.3,73
2023-07-29 11:00:00,185.6,131.4,1.183,82.8,1,93.10000000000001,15.1,95.4,2.8,6.9,19,747.3,64
2023-07-29 12:00:00,191.9,133.6,1.216,87.2,1,92.9,15.1,96.30000000000001,2.9,9.2,19,747.3,64
2023-07-29 13:00:00,192.3,139.7,1.303,84.1,0,95.30000000000001,15.3,96.9,2.2,8.4,20,747.3,64
2023-07-29 14:00:00,189.4,137.6,1.174,85.2,1,97.4,15,97.9,2.2,10.3,20,747.3,64
2023-07-29 15:00:00,193.8,132.5,1.15,85.5,1,97.9,15,98,2,11.4,20,747.3,60
2023-07-29 16:00:00,188.3,128.2,1.286,93.3,0,98.69999999999999,14.7,96,2,13.7,20,747.3,53
2023-07-29 17:00:00,187.7,126.5,1.347,92,1,96.9,14.9,91.69999999999999,2.1,9.1,20,748.1,64
2023-07-29 18:00:00,159,118.6,1.181,84.8,2,77.9,14.8,90.3,1.9,11.3,20,748.1,64
2023-07-29 19:00:00,152,115.8,1.23,83.1,1,29.9,14.8,71.8,2,14.6,19,748.1,73
2023-07-29 20:00:00,153.8,114.8,1.272,81.6,0,30.5,12.3,70.5,2.1,13.8,19,748.1,73
2023-07-29 21:00:00,149,113.8,1.294,82.8,1,31.3,10.9,69.7,1.9,11,18,748.8,73
2023-07-29 22:00:00,153.5,115.4,1.201,84.5,1,29.4,10.9,70.3,2,15.9,17,748.8,73
2023-07-29 23:00:00,148.5,113.7,1.258,80.6,0,27.7,11.1,70.3,2,12.2,16,748.8,77
2023-07-30 00:00:00,146.2,108.5,1.36,81.2,1,28,12.9,70.5,1.9,10.4,16,748.8,77
2023-07-30 01:00:00,146.1,111,1.26,81.1,0,27.8,12.9,70.3,2,8.9,16,748.8,77
2023-07-30 02:00:00,140.5,110.2,1.26,79.6,1,27.9,13,71.1,1.9,8.1,15,749.5,88
2023-07-30 03:00:00,141.5,108.9,1.199,79.3,1,28,12.7,71.2,1.9,8,15,749.5,94
2023-07-30 04:00:00,139.4,109.4,1.379,88.3,0,28.3,12.9,72.7,1.9,7.4,15,749.5,94
2023-07-30 05:00:00,139.4,109.9,1.331,85.9,1,28.1,12.4,71.9,1.9,7,14,749.5,100
2023-07-30 06:00:00,138.8,110,1.208,91.9,0,28.7,12.8,96.6,2,6.4,14,749.5,100
2023-07-30 07:00:00,145.2,107.8,1.289,82.1,1,29.1,13.5,90.5,1.8,5.9,15,750.3,94
2023-07-30 08:00:00,160.9,115.8,1.352,80.8,1,62.7,14.1,120.3,1.9,6.3,17,750.4,83
2023-07-30 09:00:00,175.2,123.1,1.237,79.7,2,64.3,14.7,119.7,1.8,8.4,19,750.4,68
2023-07-30 10:00:00,181.4,124.9,1.182,84.1,1,55.7,14.7,98.2,1.8,4.8,20,750.4,64
2023-07-30 11:00:00,183.1,128.3,1.352,81.2,1,53.5,14.9,97.6,1.8,10.6,20,750.4,60
2023-07-30 12:00:00,185.9,130.5,1.26,84.9,1,59.40000000000001,14.6,101.1,1.8,7.3,21,750.4,50
2023-07-30 13:00:00,189.4,135,1.119,81.9,1,65.6,14.6,105.7,1.7,7.7,23,750.4,44
2023-07-30 14:00:00,192,138.9,1.216,85.2,0,69.5,14.4,105.9,1.8,8.6,23,750.4,41
2023-07-30 15:00:00,196.3,136.9,1.275,82,1,65,14.7,105.5,1.8,11.1,23,750.4,44
2023-07-30 16:00:00,191,130.3,1.131,82.7,1,61.3,14.6,97.60000000000001,1.7,14.2,20,750.4,73
2023-07-30 17:00:00,187.1,129,1.183,81.9,2,55.4,14.4,95.60000000000001,1.9,15.9,20,751.1,64
2023-07-30 18:00:00,174.8,126,1.23,80.1,1,54.3,14.5,92.9,1.7,14.5,20,751.1,69
2023-07-30 19:00:00,169.4,120.7,1.239,79.9,1,29.3,14.7,73.3,1.7,15.8,19,751.1,73
2023-07-30 20:00:00,161.8,114.4,1.246,84.2,1,30.1,12,70.9,1.8,18.3,19,751.1,78
2023-07-30 21:00:00,162.1,115,1.181,84,0,30.8,10.9,71.8,1.7,19.5,19,751.1,78
2023-07-30 22:00:00,156.2,122.6,1.205,84.7,2,29.2,11.1,71.3,1.7,18.1,18,751.1,78
2023-07-30 23:00:00,159.5,120.7,1.286,83.5,1,27.9,11.1,71.39999999999999,1.8,12.6,17,751.1,88
2023-07-31 00:00:00,153.4,121.8,1.173,80.3,0,27.6,12.5,69.9,1.7,11.6,17,750.4,83
2023-07-31 02:00:00,155.9,110.6,1.275,80.4,1,27.7,12.9,69.8,1.8,8.9,16,751,77
2023-07-31 03:00:00,150.6,111,1.283,79.5,0,27.6,12.6,70.1,1.6,8.1,15,750.3,94
2023-07-31 04:00:00,149.4,109.8,1.223,88.3,1,33,12.8,70.3,1.7,8,14,750.3,94
2023-07-31 05:00:00,148.6,108.4,1.165,87,1,33.1,15.1,69.2,1.8,7.6,14,750.3,94
2023-07-31 06:00:00,164.5,113.2,1.329,92,0,74.7,14.3,100.9,1.6,8.6,14,750.3,100
2023-07-31 07:00:00,205.5,120.4,1.243,127.1,1,93.19999999999999,15.2,107.3,1.8,9.5,15,750.3,94
2023-07-31 08:00:00,212.5,142.1,1.178,133.5,1,105,21.3,141.5,3.9,11.1,15,749.5,94
2023-07-31 09:00:00,212.5,148.9,1.235,147.5,1,111.5,22.9,146.3,6.3,10.4,16,750.3,88
2023-07-31 10:00:00,217.2,151.3,1.308,144.7,1,111.1,21.7,118.9,9.3,13,17,750.4,88
2023-07-31 11:00:00,217.6,160.6,1.201,139.6,0,124.3,26.2,117.1,22.8,9.7,17,750.4,83
2023-07-31 12:00:00,231.7,173.3,1.151,135.9,1,125.6,25.4,118,19.2,9,18,750.4,83
2023-07-31 13:00:00,236.4,181.1,1.214,138.2,1,140.2,24.8,117.3,12,6.9,19,750.4,73
2023-07-31 14:00:00,231.8,188.8,1.33,137.6,0,147.2,23.3,118.5,9.2,9.3,20,750.4,69
2023-07-31 15:00:00,234.1,186.6,1.126,136.1,2,149.9,21.9,118,18.8,10.8,22,749.6,65
2023-07-31 16:00:00,229,167.1,1.158,137.3,1,149.6,21.4,104.7,27.4,12,22,749.6,65
2023-07-31 17:00:00,224.8,151,1.304,92.1,1,133.3,17.4,92.89999999999999,24.6,14.2,22,749.6,57
2023-07-31 18:00:00,214.6,131.6,1.254,87.7,0,118,15.6,87.5,25.2,17.3,19,749.6,73
2023-07-31 19:00:00,206.1,130.1,1.153,84.9,1,111,16.7,62.9,23.2,16.5,20,750.4,69
2023-07-31 20:00:00,169.8,125.5,1.201,86.3,1,98.5,12.3,62.2,21,20.5,19,750.4,78
2023-07-31 21:00:00,164.4,121.8,1.276,84.2,1,69.5,11.8,60.4,2.1,22.5,18,750.4,68
2023-07-31 22:00:00,159.4,117.6,1.278,82,0,66.8,11.5,60.59999999999999,2.1,14.2,17,750.4,73
2023-07-31 23:00:00,160.9,112.7,1.181,83.4,1,30.4,11.2,60.3,2.1,12.3,15,750.3,82
2023-08-01 00:00:00,151.9,112.7,1.263,81.2,1,27.9,13,59.9,1.9,10.3,14,750.3,88
2023-08-01 01:00:00,146.5,109,1.197,79.4,1,27.7,13,59.5,2.1,9.4,13,750.3,94
2023-08-01 02:00:00,147.1,112,1.301,80.2,1,28,13,61.3,2.1,8.9,12,750.3,94
2023-08-01 03:00:00,141.4,108.4,1.318,81.2,2,27.8,12.9,61.3,1.9,7.9,12,750.3,100
2023-08-01 04:00:00,139.9,111.6,1.185,84.8,0,28,12.9,61.3,2,7.6,12,749.5,94
2023-08-01 05:00:00,140.4,111.4,1.154,86,1,28.1,12.4,59.7,2,7.8,13,749.5,94
2023-08-01 06:00:00,157.1,111.3,1.327,94.8,1,71.6,12.8,91.5,1.9,8.8,13,748.7,94
2023-08-01 07:00:00,197,122.6,1.314,119.1,1,109.3,14.5,96.4,2,9,13,748.7,94
2023-08-01 08:00:00,210.2,138.3,1.215,129.6,1,134.9,19.3,144.4,4.2,12.3,14,748,94
2023-08-01 09:00:00,214.5,148.6,1.209,134.8,0,144.2,19.4,147.4,6,12.4,15,748,94
2023-08-01 10:00:00,216.2,156.5,1.4,141.5,1,125.3,22.2,119,6.9,11.6,16,748.1,94
2023-08-01 11:00:00,223.1,161,1.185,142.9,1,127,21.9,119.2,7,10.3,18,748.1,83
2023-08-01 12:00:00,223.4,168.2,1.205,155.9,1,131.4,22.9,118.6,6.9,8.2,18,748.1,88
2023-08-01 13:00:00,234.3,176.6,1.36,153.2,0,136.4,22.2,119.3,8.3,11.8,20,747.3,78
2023-08-01 14:00:00,242.7,180.9,1.242,156,1,141.5,20.2,120,8.3,11.8,21,747.3,69
2023-08-01 15:00:00,241.6,180.3,1.183,153.3,1,136.7,20.5,119.2,19.2,14.7,21,747.3,73
2023-08-01 16:00:00,233.4,162.2,1.228,142,1,114.1,19.1,104.1,34,12.3,18,748.1,88
2023-08-01 17:00:00,228.9,156.9,1.325,107.1,1,103.5,16,92.7,35.4,16,19,748.1,88
2023-08-01 18:00:00,221,136.5,1.103,98.2,1,101.2,17.9,86.2,33.5,16.4,20,748.1,83
2023-08-01 19:00:00,209.8,125.1,1.358,96.3,1,69.6,20.5,64.4,21.4,20.1,19,748.1,88
2023-08-01 20:00:00,168,119.5,1.221,98.8,1,70.7,13.9,64.89999999999999,18.5,20.7,18,748.1,94
2023-08-01 21:00:00,162.3,118,1.143,93.4,1,69.6,12.2,62.6,2.2,20.4,18,748.1,88
2023-08-01 22:00:00,156.5,114.4,1.295,84.7,2,65.8,12.7,61.90000000000001,2.1,16.5,18,748.1,88
2023-08-01 23:00:00,159.9,113.9,1.317,84.4,1,29.6,12.1,60.90000000000001,2,11.2,17,748.1,94
2023-08-02 00:00:00,152,111.4,1.138,82.5,1,27.9,13.4,61.2,2,10.9,17,748.1,94
2023-08-02 01:00:00,153.6,113.2,1.244,79.5,0,27.7,14.3,61,2.1,9.2,17,747.3,94
2023-08-02 02:00:00,152,112.1,1.291,81.1,1,28.1,13.9,61.3,2,8.5,17,746.6,94
2023-08-02 03:00:00,145.9,111.3,1.267,83.3,1,27.8,13.8,61.4,1.9,7.8,17,745.8,94
2023-08-02 04:00:00,147.9,111.8,1.159,86.5,1,28,13.7,60.90000000000001,2,8,17,745.8,94
2023-08-02 05:00:00,146,114.2,1.308,86.4,1,27.9,13.9,61,2,7.2,17,745,94
2023-08-02 06:00:00,165.3,112.8,1.31,94.9,1,80.6,13.9,95.3,1.9,7.6,17,745,94
2023-08-02 07:00:00,217.3,126.7,1.147,140.7,1,98.60000000000001,15.7,99.1,1.9,8.9,18,745,88
2023-08-02 08:00:00,217.7,147.5,1.274,132.4,1,123.4,21.7,149.7,3.9,11.7,18,744.3,88
2023-08-02 09:00:00,227.2,159.9,1.336,138.3,1,133.9,20.2,152.4,7.5,13.8,19,744.3,88
2023-08-02 10:00:00,239.1,165.8,1.176,142.9,1,134.5,21.8,127.2,11.8,10.2,19,745,88
2023-08-02 11:00:00,240.6,161.5,1.206,147.4,1,131.9,22.9,127.6,20.7,12.3,19,745,88
2023-08-02 12:00:00,245.4,160.3,1.337,140.9,2,134.5,24.4,126.7,13.4,11.3,19,745.8,88
2023-08-02 13:00:00,246.6,166,1.193,138.6,1,144.7,25.3,125.4,9.6,9.8,19,745.8,88
2023-08-02 14:00:00,244.1,174.5,1.199,150.2,1,143.9,23.4,124.9,9.9,12.1,20,745.8,78
2023-08-02 15:00:00,243.7,170.7,1.215,145.9,1,138.6,23.4,124.2,23.4,10.3,20,746.6,78
2023-08-02 16:00:00,236.9,171.1,1.3,141.6,1,119.4,22.7,110.1,26.2,13.1,21,746.6,69
2023-08-02 17:00:00,226.7,152.2,1.108,91.3,1,105.2,17.9,96.7,23,15.6,19,746.6,83
2023-08-02 18:00:00,225.1,137.9,1.281,85.4,1,107.1,18.5,91.1,21,14.3,21,746.6,73
2023-08-02 19:00:00,216.9,131.5,1.287,86.8,1,69.39999999999999,18.1,66.1,22,18.8,20,746.6,83
2023-08-02 20:00:00,177.5,123.6,1.114,88,1,69.8,14,65.1,18.9,21.5,19,747.3,88
2023-08-02 21:00:00,168.9,117.4,1.271,84.9,2,70.5,11.4,64.1,2.4,20.2,19,747.3,88
2023-08-02 22:00:00,160.2,115.9,1.249,82.4,2,67.7,11.1,64.3,1.9,15.3,18,747.3,88
2023-08-02 23:00:00,163,112.6,1.272,83.5,1,31.3,11,62.2,2.1,12.1,17,747.3,94
2023-08-03 00:00:00,156,113.9,1.186,85.4,1,29.3,12.7,61.2,2,9.7,17,748.1,94
2023-08-03 01:00:00,154.5,109.6,1.206,80.3,1,29,12.9,61.09999999999999,1.9,8.6,16,748.1,100
2023-08-03 02:00:00,151.1,109,1.405,81.5,1,28.8,12.8,61.2,2,8.7,16,748.1,94
2023-08-03 03:00:00,147.6,109.6,1.165,80.7,1,28.7,12.8,61,2,8.1,16,748.1,94
2023-08-03 04:00:00,148,109.3,1.183,89.5,1,30.3,12.7,60.5,1.8,7.7,15,748,100
2023-08-03 05:00:00,145.4,107.1,1.422,87.4,1,30.3,12.4,60.3,2.1,7.4,15,748,100
2023-08-03 06:00:00,168.9,111.9,1.154,95.6,1,85.1,12.6,92.80000000000001,1.9,7.7,15,748,100
2023-08-03 07:00:00,205.3,125.8,1.186,118.2,1,96.4,14.1,98.5,1.8,8.4,16,748.1,94
2023-08-03 08:00:00,209.1,143,1.389,126.3,1,123.1,23.4,148.8,2.5,9.7,16,748.1,100
2023-08-03 09:00:00,221.3,155.1,1.182,135.8,1,130.4,24.1,153.5,6,9.7,18,748.1,88
2023-08-03 10:00:00,236.6,169.6,1.162,136,1,140.4,26.1,124.3,7.1,11.1,19,747.3,83
2023-08-03 11:00:00,236.7,173.6,1.266,141.5,1,148.1,26.5,127.8,9.7,11.9,20,747.3,78
2023-08-03 12:00:00,239.8,169.2,1.217,140.4,1,147,26.1,137.3,10.1,13,21,746.6,73
2023-08-03 13:00:00,243.5,177.3,1.237,140.6,1,150.7,26.2,142.7,8.5,12.8,21,746.6,78
2023-08-03 14:00:00,243,170.6,1.186,142.1,2,147.9,26.9,140.9,8.1,14.5,21,746.6,78
2023-08-03 15:00:00,230,164.4,1.256,138.8,1,131.7,26.7,134.8,22.2,15.1,19,746.6,88
2023-08-03 16:00:00,227,162.6,1.226,169.2,1,116.9,21.3,124.2,27.9,13.8,19,745.8,88
2023-08-03 17:00:00,224.2,145.4,1.189,97.7,1,102.6,19,108.7,34.9,16.1,19,745,94
2023-08-03 18:00:00,219.1,130.3,1.251,96.9,1,96.1,18.1,100.7,32.8,16.9,17,744.3,94
2023-08-03 19:00:00,209.2,121.8,1.349,95.6,2,70.5,16.8,75.89999999999999,22.7,17.3,18,744.3,94
2023-08-03 20:00:00,170.5,119.6,1.17,92.3,1,70,14.8,72.3,20,17.4,17,744.3,94
2023-08-03 21:00:00,162.8,115.3,1.214,88.7,2,69.89999999999999,15.1,61.7,2.5,18.7,17,744.3,94
2023-08-03 22:00:00,163.1,112.5,1.357,87.6,2,67.5,11.4,61.6,2,17.6,16,744.3,100
2023-08-03 23:00:00,157,111.3,1.209,87.9,0,30.1,11.3,61.7,2.1,14.2,17,745,94
2023-08-04 00:00:00,154.1,110.2,1.205,89.8,1,28.2,12.7,61.59999999999999,2,9.8,16,745,100
2023-08-04 01:00:00,152.5,108.3,1.265,87.8,1,27.9,12.9,61.8,2,8.6,16,745,100
2023-08-04 02:00:00,152.7,109,1.292,86.9,1,28.2,12.9,61.40000000000001,2.1,7.9,16,745,100
2023-08-04 03:00:00,147.7,109.5,1.2,87.9,1,27.9,14.2,60.59999999999999,1.9,8,16,745,100
2023-08-04 04:00:00,147.1,109.8,1.219,93.5,1,29.5,14.2,60.6,2,7.5,17,745,94
2023-08-04 05:00:00,146.5,105.7,1.265,94.1,1,29.7,13.5,59.8,2,7.9,16,745.8,94
2023-08-04 06:00:00,162.7,112.5,1.299,103.2,1,82.2,14.2,92,1.9,7.4,16,745.8,94
2023-08-04 07:00:00,205,121.4,1.165,143.1,1,95.9,15.7,97.5,2,8,17,745,88
2023-08-04 08:00:00,204.4,140.8,1.283,139.2,2,123.5,19.4,147.1,4.7,10.9,17,745,94
2023-08-04 09:00:00,214.9,150.8,1.273,143.6,1,134.5,18.6,149.5,7.6,9.5,18,745.8,88
2023-08-04 10:00:00,227.1,162.7,1.24,150.1,2,131.4,21.2,124.1,14,10.8,19,745.8,83
2023-08-04 11:00:00,228.5,164.9,1.285,148.5,1,133.3,23.6,121.5,25.6,13.5,19,745.8,83
2023-08-04 12:00:00,231.5,171.6,1.202,151.8,3,138.5,22.7,119.6,12,11.1,20,746.6,78
2023-08-04 13:00:00,235.7,172.3,1.274,148.7,2,142.7,19.9,121.7,9.6,12.8,20,746.6,78
2023-08-04 14:00:00,230.1,148.8,1.222,146.6,2,125.8,19.5,109.1,12.6,9.8,19,746.6,83
2023-08-04 15:00:00,223.1,144.5,1.249,123.1,2,105.1,18.8,108.6,24.8,16.6,19,747.3,83
2023-08-04 16:00:00,222.6,133.8,1.16,109.8,3,103.2,18,93,31.6,14.6,19,747.3,78
2023-08-04 17:00:00,215.8,134.3,1.228,94,2,92.7,16.1,91.6,28.8,11.5,18,748.1,88
2023-08-04 18:00:00,212.8,119.2,1.347,92.9,2,95.3,15.4,88.4,26.7,16.2,17,748.8,94
2023-08-04 19:00:00,206,115,1.24,91.3,2,68.8,15.4,67.3,22.4,19,18,748.8,88
2023-08-04 20:00:00,163.4,117.8,1.18,87.9,4,70.3,12.6,64.4,16.6,21.3,17,749.6,94
2023-08-04 21:00:00,161.1,122,1.221,86.6,2,70.3,11.6,63,3.5,18.8,18,750.4,88
2023-08-04 22:00:00,160.9,117,1.345,89.6,1,67.5,11.5,62.2,3.4,16.8,18,751.1,88
2023-08-04 23:00:00,162,117.1,1.332,88.8,2,29.3,11.4,61.2,3.2,13.4,17,751.1,88
2023-08-05 00:00:00,154.8,114.8,1.204,87.5,1,27.3,13.1,60.3,3.3,10.5,17,751.9,94
2023-08-05 01:00:00,156.2,115.9,1.26,85.4,1,27.4,13.1,60.40000000000001,3.2,8.6,17,751.9,94
2023-08-05 02:00:00,151.6,114.3,1.224,86.5,0,27.3,13.1,60.59999999999999,3.1,8.3,17,752.6,94
2023-08-05 03:00:00,149.4,115.4,1.354,87.7,1,27.3,13,60.40000000000001,3.2,8.4,17,752.6,94
2023-08-05 04:00:00,151.4,114.3,1.256,92.4,1,27.6,13.1,60.7,3.2,7.7,16,752.6,94
2023-08-05 05:00:00,147.9,110.5,1.261,93.8,0,27.2,13.3,59.9,3.1,7.1,16,753.3,94
2023-08-05 06:00:00,149.1,111.7,1.197,99.6,2,29.1,13,90.1,3.1,7,16,753.3,94
2023-08-05 07:00:00,151.9,110,1.334,85,1,30.6,13.7,84.4,6.1,7.2,17,754.1,88
2023-08-05 08:00:00,167.6,118.5,1.339,76.5,1,74,15.4,121.7,17.1,6.7,17,754.6,88
2023-08-05 09:00:00,186.8,120.2,1.188,75.5,1,46.90000000000001,14.9,122.5,31.1,6.9,18,754.7,83
2023-08-05 10:00:00,187.6,122.1,1.164,75.9,1,98,15.4,88.30000000000001,49.1,8.1,19,754.7,78
2023-08-05 11:00:00,192.5,130.4,1.205,76.6,1,104.9,15.3,88.9,50.4,8.5,21,755.5,69
2023-08-05 12:00:00,199.6,138.9,1.212,77.3,1,110.6,15.3,88.7,45.9,10.7,21,755.5,69
2023-08-05 13:00:00,198.2,136.1,1.235,75.3,2,114.6,15.3,90.9,49.6,11.4,23,756.2,65
2023-08-05 14:00:00,199.7,139.4,1.226,76.1,2,120.8,15.5,90.80000000000001,50.3,11.6,21,756.2,73
2023-08-05 15:00:00,194.5,132.8,1.203,80.3,2,115.8,16.5,90.3,45.3,13.6,21,756.2,73
2023-08-05 16:00:00,195.2,136.6,1.204,81.5,2,111.9,14.8,90.5,45.9,14.2,21,756.2,69
2023-08-05 17:00:00,192.5,128.2,1.124,82,2,105.2,15.3,88.6,42.7,16.3,20,757,78
2023-08-05 18:00:00,168.6,126,1.355,83.8,2,89,15,88,41.9,13.9,20,757,78
2023-08-05 19:00:00,164.2,115.8,1.222,85.7,2,32.9,15,65.1,22.2,12.1,19,757,73
2023-08-05 20:00:00,160.6,114.7,1.148,87.4,2,30.2,12.4,61.9,15,14.9,19,757,73
2023-08-05 21:00:00,161.2,113.4,1.22,88.2,3,30.5,11.2,61.9,2.1,16.8,18,756.9,83
2023-08-05 22:00:00,157.3,110.6,1.214,86.2,2,28.7,11.4,61.3,1.9,17.3,17,757.6,94
2023-08-05 23:00:00,159.7,112.5,1.315,90.3,2,27.8,11.9,61.2,1.9,12.6,17,756.9,88
2023-08-06 00:00:00,156.3,110.4,1.165,88.5,1,27.2,13.3,60.8,2,10.5,17,756.9,88
2023-08-06 01:00:00,156.9,108.9,1.21,85.5,1,27.2,13.4,60.4,1.9,9.8,17,756.9,88
2023-08-06 02:00:00,153.9,106.7,1.223,87,1,27.4,13,60.59999999999999,1.9,8.7,16,756.9,94
2023-08-06 03:00:00,148.4,108.1,1.291,88.6,0,27.1,13.2,60.59999999999999,1.9,8,16,756.9,88
2023-08-06 04:00:00,152.5,108.8,1.197,93.4,1,27.4,13.2,60.8,1.9,7.9,16,756.9,94
2023-08-06 05:00:00,151.4,107.6,1.207,93.4,2,27.1,12.9,60.7,2.1,7.7,16,756.1,94
2023-08-06 06:00:00,150.2,108.9,1.334,101,1,29.4,13.1,75.2,1.8,7.9,17,756.1,88
2023-08-06 07:00:00,160,108.5,1.251,86.8,1,29.7,14.2,77,1.9,8.1,17,756.1,94
2023-08-06 08:00:00,167.1,109.7,1.182,84.8,1,72.4,14.8,112.4,1.9,9.4,18,756.1,88
2023-08-06 09:00:00,177.3,117.4,1.178,78.4,1,57.8,15.2,110.9,1.9,13.3,18,755.4,94
2023-08-06 10:00:00,179.3,118.1,1.296,73.9,2,55.9,15.3,82.60000000000001,1.9,10.4,20,755.5,83
2023-08-06 11:00:00,184,127.8,1.324,77.4,2,57.8,15.2,80.30000000000001,1.9,11.7,20,755.5,83
2023-08-06 12:00:00,187.8,128.7,1.133,76.2,1,61.7,16.1,80.1,2,11,21,754.7,78
2023-08-06 13:00:00,192.6,128.9,1.13,74.5,1,64.7,15.3,82.8,1.8,13.3,21,754.7,78
2023-08-06 14:00:00,191.4,134.3,1.357,77.1,2,64,15.6,82.8,2.8,12.3,22,754.2,78
2023-08-06 15:00:00,192.6,143.5,1.225,76,2,68.8,15.2,82.2,1.9,9.9,22,753.4,78
2023-08-06 16:00:00,195,142.6,1.158,77.3,3,73.7,17.6,80.6,1.9,8.7,22,753.4,78
2023-08-06 17:00:00,200.3,137.9,1.197,83.6,2,76.8,17,77.8,1.7,10.1,23,752.7,78
2023-08-06 18:00:00,185.8,143.2,1.246,90.9,2,81.2,15.1,77.5,1.9,12.5,23,752.7,78
2023-08-06 19:00:00,188.4,144.3,1.175,96,2,32.6,16,64.5,1.9,18,24,751.9,78
2023-08-06 20:00:00,184.8,140.8,1.249,93.2,3,29.7,13.3,62.59999999999999,1.8,15.4,23,751.9,78
2023-08-06 21:00:00,184.7,135.6,1.309,94.4,2,30.7,14.6,62.3,1.8,18.1,22,751.9,88
2023-08-06 22:00:00,182.3,129.4,1.26,97.1,3,28.5,12.4,62.3,1.9,17.8,22,751.1,88
2023-08-06 23:00:00,189.7,127.4,1.171,96.3,2,27.7,11.4,62.59999999999999,1.7,12.8,22,750.4,88
2023-08-07 01:00:00,172.2,131.4,1.373,94.3,1,27.5,13,61.3,1.9,9,23,750.4,89
2023-08-07 02:00:00,172.9,129.6,1.263,94.8,1,27.3,13,60.40000000000001,1.8,8.5,22,749.6,88
2023-08-07 03:00:00,172,126.9,1.153,95.8,1,27.8,12.9,60.7,1.8,8,22,749.6,88
2023-08-07 04:00:00,165.6,128.3,1.137,98.6,0,34,13.1,60.5,1.8,8,22,748.8,83
2023-08-07 05:00:00,163,127.1,1.341,98.2,1,35.6,13.2,60,1.8,7.8,22,748.8,83
