Timestamps,ICT,"U06, U06A, U05B",OBS,"U05, U04, U04B, GEO",TEG,LIB,MEK,SOC,S01,D04,air temperature,Atm pressure mm of mercury,Relative humidity (%),hour,day_of_week,month,is_weekend,lag_1,rolling_3h,rolling_6h
2023-07-18 04:00:00,171.0,105.7,1.077,86.9,1,28.6,13.0,70.1,15.0,8.8,0.6382978723404256,0.9688144329896906,0.9400000000000001,4,1,7,0,170.9,172.76666666666677,182.1
2023-07-18 05:00:00,157.0,106.8,1.161,90.0,1,29.2,12.8,71.8,1.8,8.1,0.6382978723404256,0.9688144329896906,0.9400000000000001,5,1,7,0,171.0,166.30000000000007,175.78333333333333
2023-07-18 06:00:00,177.0,110.1,1.124,93.5,0,77.5,13.3,107.9,1.7,7.8,0.6595744680851063,0.9688144329896906,0.9400000000000001,6,1,7,0,157.0,168.3333333333334,173.75
2023-07-18 07:00:00,223.4,120.5,1.046,150.1,1,107.4,14.4,110.4,1.8,7.7,0.6808510638297872,0.9677835051546392,0.88,7,1,7,0,177.0,185.8000000000001,179.28333333333333
2023-07-18 08:00:00,222.9,138.9,1.095,147.5,1,128.4,16.5,146.5,4.8,7.3,0.7021276595744681,0.9679123711340206,0.8300000000000001,8,1,7,0,223.4,207.76666666666677,187.03333333333333
2023-07-18 09:00:00,231.3,151.9,1.04,148.5,1,142.2,17.9,150.9,6.1,8.5,0.7234042553191489,0.9679123711340206,0.78,9,1,7,0,222.9,225.86666666666676,197.1
2023-07-18 10:00:00,234.0,169.1,1.167,150.8,0,143.3,18.9,131.7,9.7,8.4,0.7659574468085106,0.9679123711340206,0.64,10,1,7,0,231.3,229.4000000000001,207.6
2023-07-18 11:00:00,236.3,163.7,1.073,138.3,1,132.2,21.2,128.8,16.4,8.9,0.6808510638297872,0.9677835051546392,0.88,11,1,7,0,234.0,233.86666666666676,220.8166666666667
2023-07-18 12:00:00,230.3,158.8,1.064,143.8,1,130.6,20.1,131.2,13.9,13.0,0.7021276595744681,0.9679123711340206,0.77,12,1,7,0,236.3,233.53333333333342,229.70000000000002
2023-07-18 13:00:00,235.9,160.0,1.012,149.0,1,126.5,19.6,130.3,9.0,9.7,0.7234042553191489,0.9679123711340206,0.78,13,1,7,0,230.3,234.16666666666674,231.7833333333334
2023-07-18 14:00:00,238.0,160.2,1.073,150.1,2,136.9,24.0,128.2,7.1,10.4,0.7446808510638298,0.9670103092783505,0.64,14,1,7,0,235.9,234.73333333333343,234.30000000000004
2023-07-18 15:00:00,233.9,157.9,1.191,148.2,1,124.4,25.2,126.7,20.2,11.9,0.7234042553191489,0.9670103092783505,0.68,15,1,7,0,238.0,235.9333333333334,234.73333333333335
2023-07-18 16:00:00,231.6,146.3,1.05,140.5,0,113.2,25.5,114.4,27.9,12.2,0.7234042553191489,0.9670103092783505,0.73,16,1,7,0,233.9,234.50000000000009,234.33333333333334
2023-07-18 17:00:00,221.2,132.2,1.011,90.4,1,94.0,21.3,101.9,30.7,10.2,0.7234042553191489,0.9670103092783505,0.68,17,1,7,0,231.6,228.9000000000001,231.81666666666663
2023-07-18 18:00:00,213.4,128.3,1.137,88.7,1,92.4,18.4,94.2,23.8,12.4,0.7234042553191489,0.9670103092783505,0.68,18,1,7,0,221.2,222.06666666666675,229.0
2023-07-18 19:00:00,204.0,127.1,1.088,88.3,1,69.1,20.0,71.4,25.3,15.6,0.7021276595744681,0.9670103092783505,0.73,19,1,7,0,213.4,212.86666666666676,223.6833333333333
2023-07-18 20:00:00,169.8,124.9,0.987,84.2,0,67.89999999999999,15.3,70.7,19.3,18.7,0.7021276595744681,0.9670103092783505,0.68,20,1,7,0,204.0,195.73333333333343,212.31666666666663
2023-07-18 21:00:00,166.2,117.3,1.073,84.5,1,69.60000000000001,16.8,70.3,1.9,18.6,0.7021276595744681,0.9670103092783505,0.73,21,1,7,0,169.8,180.00000000000009,201.03333333333333
2023-07-18 22:00:00,161.7,107.3,1.088,85.2,1,66.19999999999999,16.0,70.7,1.8,16.8,0.6808510638297872,0.966881443298969,0.72,22,1,7,0,166.2,165.9000000000001,189.38333333333333
2023-07-18 23:00:00,151.8,105.8,1.051,84.0,1,30.3,16.0,69.8,1.7,14.0,0.6595744680851063,0.966881443298969,0.8200000000000001,23,1,7,0,161.7,159.90000000000006,177.81666666666663
2023-07-19 00:00:00,141.1,105.4,1.113,84.1,0,28.7,15.9,69.8,1.6,11.1,0.6382978723404256,0.9658505154639175,0.8200000000000001,0,2,7,0,151.8,151.53333333333342,165.76666666666665
2023-07-19 01:00:00,140.1,103.9,1.104,83.5,1,28.4,14.4,69.60000000000001,1.8,10.4,0.6382978723404256,0.9658505154639175,0.88,1,2,7,0,141.1,144.3333333333334,155.11666666666665
2023-07-19 02:00:00,136.1,104.4,1.007,81.4,1,28.3,15.1,70.0,1.7,8.4,0.6382978723404256,0.9658505154639175,0.88,2,2,7,0,140.1,139.10000000000008,149.5
2023-07-19 03:00:00,138.0,105.3,1.147,83.2,1,28.5,14.7,69.8,15.0,7.8,0.6382978723404256,0.9658505154639175,0.88,3,2,7,0,136.1,138.06666666666675,144.79999999999998
2023-07-19 04:00:00,137.4,102.0,1.052,87.9,0,28.6,14.2,70.1,15.0,8.0,0.6170212765957447,0.964819587628866,0.9400000000000001,4,2,7,0,138.0,137.16666666666674,140.75
2023-07-19 05:00:00,135.8,103.0,1.125,88.1,1,28.8,13.7,71.2,1.7,7.4,0.6170212765957447,0.964819587628866,0.9400000000000001,5,2,7,0,137.4,137.06666666666675,138.08333333333334
2023-07-19 06:00:00,159.9,104.3,1.131,95.6,1,68.8,14.5,101.9,1.7,7.2,0.6382978723404256,0.964819587628866,0.9400000000000001,6,2,7,0,135.8,144.36666666666676,141.21666666666667
2023-07-19 07:00:00,203.3,120.0,1.017,131.5,0,110.1,15.8,108.1,1.6,7.1,0.6808510638297872,0.9649484536082473,0.77,7,2,7,0,159.9,166.33333333333343,151.75
2023-07-19 08:00:00,210.2,133.4,1.052,144.1,1,115.9,18.4,143.7,3.4,7.7,0.6808510638297872,0.9649484536082473,0.77,8,2,7,0,203.3,191.13333333333344,164.1
2023-07-19 09:00:00,216.6,137.9,1.163,136.1,1,129.1,17.7,145.6,13.9,7.3,0.7021276595744681,0.9649484536082473,0.73,9,2,7,0,210.2,210.03333333333342,177.20000000000002
2023-07-19 10:00:00,220.7,137.9,0.994,134.2,1,125.3,20.2,124.8,18.2,10.8,0.7021276595744681,0.9649484536082473,0.68,10,2,7,0,216.6,215.8333333333334,191.08333333333334
2023-07-19 11:00:00,223.6,150.3,0.988,138.9,1,129.4,24.6,126.0,10.5,6.8,0.7234042553191489,0.9649484536082473,0.6,11,2,7,0,220.7,220.30000000000007,205.71666666666667
2023-07-19 12:00:00,229.1,154.2,1.186,141.9,1,133.8,24.1,125.9,19.8,6.9,0.7234042553191489,0.9649484536082473,0.52,12,2,7,0,223.6,224.46666666666673,217.25
2023-07-19 13:00:00,250.6,161.0,1.08,143.6,0,136.7,21.1,128.5,17.8,5.8,0.7446808510638298,0.9640463917525773,0.56,13,2,7,0,229.1,234.4333333333334,225.13333333333333
2023-07-19 14:00:00,260.0,159.6,1.025,148.1,1,133.8,20.8,126.7,20.3,13.0,0.7446808510638298,0.9640463917525773,0.56,14,2,7,0,250.6,246.56666666666675,233.4333333333333
2023-07-19 15:00:00,258.5,164.9,1.079,154.2,2,127.9,19.5,125.9,20.6,8.3,0.7446808510638298,0.9640463917525773,0.6,15,2,7,0,260.0,256.36666666666673,240.41666666666666
2023-07-19 16:00:00,250.5,159.0,1.175,149.2,2,117.0,18.8,114.4,36.5,10.3,0.7446808510638298,0.9640463917525773,0.64,16,2,7,0,258.5,256.3333333333334,245.38333333333333
2023-07-19 17:00:00,243.1,149.2,1.002,91.1,1,104.6,17.1,100.9,32.9,12.7,0.7446808510638298,0.9640463917525773,0.6,17,2,7,0,250.5,250.70000000000007,248.63333333333333
2023-07-19 18:00:00,232.8,139.1,0.927,87.6,3,97.7,17.4,92.3,36.6,13.7,0.7446808510638298,0.9640463917525773,0.6,18,2,7,0,243.1,242.1333333333334,249.25
2023-07-19 19:00:00,216.0,141.7,1.118,88.9,1,68.5,19.3,71.60000000000001,34.4,16.4,0.7234042553191489,0.9640463917525773,0.68,19,2,7,0,232.8,230.6333333333334,243.48333333333332
2023-07-19 20:00:00,184.4,135.6,1.028,87.4,2,67.89999999999999,15.1,71.1,21.9,17.3,0.7021276595744681,0.9640463917525773,0.73,20,2,7,0,216.0,211.06666666666675,230.88333333333333
2023-07-19 21:00:00,188.0,131.6,0.966,92.1,2,69.80000000000001,13.6,71.5,1.9,18.7,0.6808510638297872,0.9640463917525773,0.77,21,2,7,0,184.4,196.13333333333344,219.13333333333333
2023-07-19 22:00:00,183.4,130.2,1.032,88.9,2,66.69999999999999,13.9,69.89999999999999,1.7,15.9,0.6595744680851063,0.9639175257731959,0.8200000000000001,22,2,7,0,188.0,185.26666666666677,207.95000000000002
2023-07-19 23:00:00,177.6,115.3,1.176,83.3,2,30.4,14.4,69.4,1.7,12.5,0.6595744680851063,0.9639175257731959,0.8200000000000001,23,2,7,0,183.4,183.00000000000009,197.03333333333333
2023-07-20 00:00:00,171.0,113.8,0.999,79.2,1,28.4,13.3,69.2,1.8,10.7,0.6382978723404256,0.9628865979381444,0.88,0,3,7,0,177.6,177.3333333333334,186.73333333333335
2023-07-20 01:00:00,170.7,111.0,0.953,81.1,2,28.6,13.2,69.2,1.8,9.7,0.6382978723404256,0.9628865979381444,0.88,1,3,7,0,171.0,173.10000000000005,179.1833333333333
2023-07-20 02:00:00,169.5,112.7,1.131,80.8,2,28.8,13.2,69.1,1.7,8.6,0.6382978723404256,0.9628865979381444,0.8200000000000001,2,3,7,0,170.7,170.40000000000006,176.70000000000002
2023-07-20 03:00:00,165.9,112.6,1.049,80.7,1,28.2,13.2,69.2,15.0,7.9,0.6170212765957447,0.9628865979381444,0.88,3,3,7,0,169.5,168.70000000000007,173.01666666666665
2023-07-20 04:00:00,163.8,110.2,1.001,85.8,2,28.9,13.0,68.5,15.1,8.0,0.6170212765957447,0.9628865979381444,0.88,4,3,7,0,165.9,166.4000000000001,169.75
2023-07-20 05:00:00,166.7,112.5,1.081,84.8,1,28.7,13.4,68.1,1.8,7.2,0.6170212765957447,0.9628865979381444,0.88,5,3,7,0,163.8,165.46666666666673,167.93333333333334
2023-07-20 06:00:00,179.3,113.7,1.112,93.1,1,72.5,13.1,99.3,1.7,7.7,0.6170212765957447,0.9628865979381444,0.88,6,3,7,0,166.7,169.93333333333342,169.31666666666666
2023-07-20 07:00:00,213.8,125.3,1.029,122.8,1,109.9,14.9,106.9,1.8,8.1,0.6170212765957447,0.9628865979381444,0.9400000000000001,7,3,7,0,179.3,186.60000000000005,176.5
2023-07-20 08:00:00,219.2,139.1,1.021,127.9,1,138.2,18.1,143.9,4.7,7.6,0.6595744680851063,0.9628865979381444,0.88,8,3,7,0,213.8,204.1000000000001,184.78333333333333
2023-07-20 09:00:00,220.1,150.4,1.093,157.0,1,122.1,18.0,146.8,5.8,8.5,0.7021276595744681,0.9630154639175257,0.73,9,3,7,0,219.2,217.70000000000005,193.8166666666667
2023-07-20 10:00:00,222.0,166.3,0.97,135.6,1,123.3,24.7,122.6,9.9,10.7,0.6382978723404256,0.9628865979381444,0.88,10,3,7,0,220.1,220.4333333333334,203.51666666666665
2023-07-20 11:00:00,227.2,151.7,1.139,136.7,0,124.9,24.2,124.2,17.9,9.5,0.6595744680851063,0.9628865979381444,0.77,11,3,7,0,222.0,223.10000000000005,213.6
2023-07-20 12:00:00,235.4,158.8,1.102,141.7,1,129.4,22.7,127.9,11.4,7.8,0.7234042553191489,0.9630154639175257,0.68,12,3,7,0,227.2,228.20000000000007,222.95000000000002
2023-07-20 13:00:00,234.3,160.6,0.928,144.8,1,130.0,22.4,127.1,19.8,8.7,0.7234042553191489,0.9630154639175257,0.64,13,3,7,0,235.4,232.30000000000007,226.36666666666667
2023-07-20 14:00:00,235.0,160.8,0.956,144.5,1,135.7,20.0,127.7,21.0,10.0,0.7234042553191489,0.9630154639175257,0.6,14,3,7,0,234.3,234.9000000000001,229.0
2023-07-20 15:00:00,231.4,160.3,1.083,138.0,0,124.6,21.0,125.7,30.6,10.0,0.7446808510638298,0.9640463917525773,0.6,15,3,7,0,235.0,233.56666666666675,230.88333333333335
2023-07-20 16:00:00,232.1,155.8,1.123,143.5,1,111.6,20.7,114.3,35.8,12.0,0.7446808510638298,0.9640463917525773,0.6,16,3,7,0,231.4,232.8333333333334,232.5666666666667
2023-07-20 17:00:00,220.2,145.6,0.941,91.0,1,99.20000000000002,18.4,100.7,34.8,12.1,0.7446808510638298,0.9640463917525773,0.6,17,3,7,0,232.1,227.90000000000006,231.4
2023-07-20 18:00:00,212.5,134.3,0.953,87.3,1,95.5,17.5,93.1,26.0,16.2,0.7234042553191489,0.9640463917525773,0.6,18,3,7,0,220.2,221.60000000000005,227.58333333333334
2023-07-20 19:00:00,202.4,130.6,1.139,85.7,0,67.4,18.1,70.8,23.9,16.3,0.7234042553191489,0.9640463917525773,0.6,19,3,7,0,212.5,211.70000000000005,222.26666666666665
2023-07-20 20:00:00,167.5,123.4,1.104,82.3,1,68.8,13.9,70.4,20.7,16.4,0.7021276595744681,0.9640463917525773,0.64,20,3,7,0,202.4,194.13333333333344,211.01666666666665
2023-07-20 21:00:00,162.5,119.0,0.978,83.4,1,69.60000000000001,12.6,70.9,2.5,18.9,0.6808510638297872,0.9640463917525773,0.72,21,3,7,0,167.5,177.46666666666678,199.5333333333333
2023-07-20 22:00:00,155.3,114.5,0.994,81.8,1,66.3,12.6,70.5,2.5,17.1,0.6595744680851063,0.9639175257731959,0.77,22,3,7,0,162.5,161.76666666666674,186.73333333333335
2023-07-20 23:00:00,153.3,110.2,1.181,83.2,1,30.0,11.5,71.3,2.3,16.0,0.6382978723404256,0.964819587628866,0.88,23,3,7,0,155.3,157.03333333333342,175.58333333333334
2023-07-21 00:00:00,147.1,109.3,1.131,80.1,0,28.1,13.5,70.5,2.4,10.4,0.6170212765957447,0.964819587628866,0.88,0,4,7,0,153.3,151.9000000000001,164.68333333333334
2023-07-21 01:00:00,145.8,106.0,1.008,80.1,1,28.3,13.3,69.3,2.4,8.7,0.5957446808510638,0.964819587628866,0.9400000000000001,1,4,7,0,147.1,148.73333333333343,155.25
2023-07-21 02:00:00,146.7,106.6,1.052,81.1,1,28.5,13.4,69.3,2.4,8.0,0.5957446808510638,0.964819587628866,0.88,2,4,7,0,145.8,146.53333333333342,151.78333333333333
2023-07-21 03:00:00,141.8,105.5,1.115,79.1,0,28.3,13.4,69.3,15.7,8.0,0.5957446808510638,0.964819587628866,0.88,3,4,7,0,146.7,144.76666666666674,148.33333333333334
2023-07-21 04:00:00,140.1,106.0,1.151,86.9,1,28.8,13.0,71.1,15.9,7.7,0.574468085106383,0.964819587628866,0.9400000000000001,4,4,7,0,141.8,142.86666666666676,145.8
2023-07-21 05:00:00,139.4,106.6,0.973,85.2,1,29.3,12.9,70.89999999999999,2.3,7.4,0.574468085106383,0.9639175257731959,0.9400000000000001,5,4,7,0,140.1,140.4333333333334,143.48333333333332
2023-07-21 06:00:00,156.2,104.8,1.145,95.0,0,69.0,13.1,70.8,2.4,8.1,0.5957446808510638,0.9639175257731959,0.9400000000000001,6,4,7,0,139.4,145.23333333333343,145.0
2023-07-21 07:00:00,196.8,120.8,1.158,130.8,1,106.1,14.5,77.89999999999999,4.1,8.2,0.6382978723404256,0.9639175257731959,0.88,7,4,7,0,156.2,164.1333333333334,153.5
2023-07-21 08:00:00,209.8,141.5,1.073,137.8,1,115.6,16.2,130.5,8.8,6.8,0.6808510638297872,0.9640463917525773,0.8300000000000001,8,4,7,0,196.8,187.6000000000001,164.01666666666668
2023-07-21 09:00:00,213.5,147.9,1.077,135.4,1,126.5,17.2,146.9,24.3,6.7,0.7234042553191489,0.9640463917525773,0.68,9,4,7,0,209.8,206.70000000000007,175.96666666666667
2023-07-21 10:00:00,220.1,155.1,1.022,142.7,1,124.4,17.7,125.8,35.6,9.8,0.7234042553191489,0.9640463917525773,0.64,10,4,7,0,213.5,214.46666666666678,189.29999999999998
2023-07-21 11:00:00,227.9,155.4,1.094,136.4,2,120.0,19.6,123.4,48.6,11.3,0.6170212765957447,0.964819587628866,0.9400000000000001,11,4,7,0,220.1,220.50000000000009,204.04999999999998
2023-07-21 12:00:00,219.0,156.7,1.051,131.1,1,120.7,19.9,122.6,44.1,13.6,0.6808510638297872,0.9649484536082473,0.8300000000000001,12,4,7,0,227.9,222.3333333333334,214.51666666666665
2023-07-21 13:00:00,228.4,160.2,1.028,133.3,2,125.2,19.3,123.5,36.1,12.4,0.6808510638297872,0.9649484536082473,0.8300000000000001,13,4,7,0,219.0,225.10000000000005,219.78333333333333
2023-07-21 14:00:00,226.3,153.7,1.136,134.6,2,118.9,17.7,114.1,34.0,10.8,0.7234042553191489,0.9649484536082473,0.73,14,4,7,0,228.4,224.56666666666675,222.53333333333333
2023-07-21 15:00:00,232.2,160.3,0.985,115.4,1,111.9,17.1,113.4,31.9,7.1,0.7446808510638298,0.9649484536082473,0.56,15,4,7,0,226.3,228.96666666666678,225.65
2023-07-21 16:00:00,229.9,142.8,1.14,108.5,2,106.6,17.3,101.0,42.9,7.8,0.7446808510638298,0.9649484536082473,0.56,16,4,7,0,232.2,229.46666666666673,227.28333333333333
2023-07-21 17:00:00,219.4,138.2,1.062,86.7,2,102.3,16.4,98.0,35.1,7.6,0.7659574468085106,0.9649484536082473,0.56,17,4,7,0,229.9,227.16666666666674,225.86666666666667
2023-07-21 18:00:00,213.5,133.4,1.106,85.9,2,100.6,17.4,92.8,28.7,11.1,0.7446808510638298,0.965979381443299,0.56,18,4,7,0,219.4,220.9333333333334,224.95000000000002
2023-07-21 19:00:00,201.6,129.3,0.985,88.8,2,69.7,15.9,70.7,22.4,14.1,0.7446808510638298,0.965979381443299,0.6,19,4,7,0,213.5,211.50000000000009,220.48333333333335
2023-07-21 20:00:00,159.4,118.7,1.033,84.7,2,69.1,12.9,69.60000000000001,15.9,15.1,0.7234042553191489,0.965979381443299,0.68,20,4,7,0,201.6,191.50000000000009,209.33333333333334
2023-07-21 21:00:00,155.1,117.0,1.144,84.7,1,69.60000000000001,11.9,69.9,2.8,16.2,0.7021276595744681,0.965979381443299,0.77,21,4,7,0,159.4,172.03333333333342,196.48333333333335
2023-07-21 22:00:00,148.9,116.2,1.12,82.8,2,67.1,11.5,69.6,2.7,13.1,0.6808510638297872,0.966881443298969,0.8300000000000001,22,4,7,0,155.1,154.46666666666673,182.98333333333335
2023-07-21 23:00:00,150.6,110.2,1.081,81.4,2,31.4,11.5,69.5,2.6,12.5,0.6595744680851063,0.966881443298969,0.8200000000000001,23,4,7,0,148.9,151.53333333333342,171.51666666666665
2023-07-22 00:00:00,141.0,111.7,1.047,82.2,2,29.6,13.2,69.2,2.6,11.2,0.6382978723404256,0.966881443298969,0.88,0,5,7,1,150.6,146.8333333333334,159.4333333333333
2023-07-22 01:00:00,142.0,112.1,1.207,80.4,1,30.1,13.3,70.5,2.6,8.9,0.6382978723404256,0.966881443298969,0.88,1,5,7,1,141.0,144.53333333333342,149.5
2023-07-22 02:00:00,137.3,107.5,1.112,81.1,2,29.9,13.1,69.9,2.6,8.1,0.6382978723404256,0.966881443298969,0.88,2,5,7,1,142.0,140.10000000000005,145.81666666666666
2023-07-22 03:00:00,137.9,107.6,1.028,78.9,1,30.0,13.2,70.1,2.5,7.8,0.6170212765957447,0.966881443298969,0.9400000000000001,3,5,7,1,137.3,139.06666666666675,142.95000000000002
2023-07-22 04:00:00,138.1,108.4,1.245,86.9,2,30.0,13.0,69.2,2.6,7.4,0.6170212765957447,0.966881443298969,0.9400000000000001,4,5,7,1,137.9,137.76666666666677,141.15
2023-07-22 05:00:00,133.4,106.0,1.157,84.9,2,29.9,13.1,70.2,2.5,7.5,0.5957446808510638,0.966881443298969,0.9400000000000001,5,5,7,1,138.1,136.46666666666673,138.28333333333333
2023-07-22 06:00:00,135.0,108.5,1.052,94.0,2,30.3,13.0,71.3,2.7,6.8,0.5957446808510638,0.966881443298969,1.0,6,5,7,1,133.4,135.50000000000009,137.28333333333333
2023-07-22 07:00:00,143.4,106.6,1.109,81.0,1,30.8,14.0,72.7,5.9,6.0,0.6382978723404256,0.966881443298969,0.9400000000000001,7,5,7,1,135.0,137.26666666666674,137.51666666666668
2023-07-22 08:00:00,162.4,112.3,1.28,85.8,2,61.1,15.3,114.7,7.2,5.8,0.6808510638297872,0.966881443298969,0.8300000000000001,8,5,7,1,143.4,146.93333333333342,141.70000000000002
2023-07-22 09:00:00,185.2,111.3,1.079,84.3,1,45.8,15.4,118.4,11.5,6.9,0.7021276595744681,0.9670103092783505,0.8300000000000001,9,5,7,1,162.4,163.66666666666674,149.58333333333334
2023-07-22 10:00:00,184.6,113.0,1.076,91.3,0,99.8,15.6,93.9,35.8,11.3,0.7234042553191489,0.9670103092783505,0.68,10,5,7,1,185.2,177.4000000000001,157.33333333333334
2023-07-22 11:00:00,179.4,107.6,1.102,88.4,2,85.1,15.6,93.0,37.8,13.2,0.6595744680851063,0.9677835051546392,0.88,11,5,7,1,184.6,183.06666666666675,165.0
2023-07-22 12:00:00,182.2,108.7,1.21,90.3,2,83.1,15.7,91.8,40.5,15.3,0.7021276595744681,0.9679123711340206,0.77,12,5,7,1,179.4,182.06666666666675,172.86666666666667
2023-07-22 13:00:00,189.6,110.1,1.157,90.8,2,93.5,15.5,96.4,36.3,9.0,0.7021276595744681,0.9679123711340206,0.73,13,5,7,1,182.2,183.73333333333338,180.5666666666667
2023-07-22 14:00:00,186.7,110.3,1.031,88.3,2,91.5,15.9,95.3,36.7,11.8,0.7021276595744681,0.9679123711340206,0.77,14,5,7,1,189.6,186.16666666666674,184.61666666666665
2023-07-22 15:00:00,187.6,118.4,1.099,85.7,2,93.3,15.7,93.4,34.2,10.7,0.7021276595744681,0.9679123711340206,0.73,15,5,7,1,186.7,187.96666666666673,185.01666666666665
2023-07-22 16:00:00,187.7,118.6,1.166,89.6,2,96.0,15.0,92.3,31.8,9.2,0.7021276595744681,0.9679123711340206,0.73,16,5,7,1,187.6,187.3333333333334,185.5333333333333
2023-07-22 17:00:00,182.1,112.7,1.122,86.5,2,93.0,15.1,93.1,38.7,13.0,0.7234042553191489,0.9679123711340206,0.6,17,5,7,1,187.7,185.80000000000007,185.98333333333332
2023-07-22 18:00:00,160.1,114.0,1.103,88.6,2,77.1,15.6,91.3,31.6,11.7,0.6808510638297872,0.9677835051546392,0.88,18,5,7,1,182.1,176.6333333333334,182.29999999999998
2023-07-22 19:00:00,155.1,115.8,1.049,85.0,1,30.7,15.2,74.7,22.8,14.1,0.7021276595744681,0.9679123711340206,0.73,19,5,7,1,160.1,165.76666666666674,176.54999999999998
2023-07-22 20:00:00,154.1,113.7,1.19,84.3,2,31.5,12.4,70.8,21.0,15.5,0.6808510638297872,0.9677835051546392,0.72,20,5,7,1,155.1,156.4333333333334,171.11666666666665
2023-07-22 21:00:00,154.5,106.9,1.229,80.6,2,32.5,11.3,69.7,11.4,14.9,0.6808510638297872,0.9677835051546392,0.72,21,5,7,1,154.1,154.56666666666675,165.6
2023-07-22 22:00:00,150.4,107.1,1.076,82.3,2,30.4,14.0,70.0,2.7,18.3,0.6595744680851063,0.9677835051546392,0.77,22,5,7,1,154.5,153.00000000000009,159.38333333333333
2023-07-22 23:00:00,146.7,104.5,1.112,80.1,2,29.0,14.5,69.4,2.7,13.8,0.6170212765957447,0.9677835051546392,0.88,23,5,7,1,150.4,150.53333333333342,153.48333333333332
2023-07-23 00:00:00,146.8,106.5,1.207,82.1,2,29.1,15.8,69.7,2.6,11.6,0.5957446808510638,0.9677835051546392,0.88,0,6,7,1,146.7,147.96666666666673,151.26666666666665
2023-07-23 01:00:00,143.7,106.8,1.278,80.1,1,29.0,16.7,69.39999999999999,2.7,9.5,0.6382978723404256,0.9677835051546392,0.8200000000000001,1,6,7,1,146.8,145.73333333333343,149.36666666666667
2023-07-23 02:00:00,139.9,103.4,1.113,80.1,1,29.1,13.4,70.2,2.6,8.4,0.6170212765957447,0.9677835051546392,0.88,2,6,7,1,143.7,143.46666666666673,147.0
2023-07-23 03:00:00,139.7,107.0,1.111,79.0,1,28.9,13.1,69.7,2.6,7.7,0.5957446808510638,0.9677835051546392,0.88,3,6,7,1,139.9,141.10000000000008,144.53333333333333
2023-07-23 04:00:00,136.8,104.5,1.229,85.7,0,29.1,13.0,69.10000000000001,2.6,7.4,0.5957446808510638,0.9677835051546392,0.9400000000000001,4,6,7,1,139.7,138.8000000000001,142.26666666666668
2023-07-23 05:00:00,135.7,105.9,1.221,86.9,1,29.0,12.9,68.3,2.6,6.9,0.5957446808510638,0.9677835051546392,0.9400000000000001,5,6,7,1,136.8,137.40000000000006,140.4333333333333
2023-07-23 06:00:00,135.3,103.8,1.181,91.7,1,29.4,13.1,68.5,2.8,6.5,0.5957446808510638,0.9677835051546392,0.9400000000000001,6,6,7,1,135.7,135.93333333333342,138.51666666666668
2023-07-23 07:00:00,143.1,106.8,1.159,82.9,1,30.0,13.7,71.0,2.7,5.1,0.6382978723404256,0.9677835051546392,0.8200000000000001,7,6,7,1,135.3,138.03333333333342,138.41666666666666
2023-07-23 08:00:00,156.0,108.1,1.133,79.7,0,64.19999999999999,14.5,89.10000000000001,4.7,3.9,0.6808510638297872,0.9677835051546392,0.77,8,6,7,1,143.1,144.80000000000007,141.1
2023-07-23 09:00:00,171.6,107.2,1.191,83.1,1,60.09999999999999,15.0,129.1,12.8,5.8,0.6808510638297872,0.9677835051546392,0.8300000000000001,9,6,7,1,156.0,156.90000000000006,146.41666666666666
2023-07-23 10:00:00,175.2,114.5,1.195,81.1,1,49.59999999999999,14.8,96.2,14.1,3.7,0.7021276595744681,0.9679123711340206,0.77,10,6,7,1,171.6,167.60000000000008,152.81666666666666
2023-07-23 11:00:00,171.3,110.1,1.051,84.6,2,50.09999999999999,15.6,93.6,15.7,7.1,0.7234042553191489,0.9679123711340206,0.64,11,6,7,1,175.2,172.70000000000005,158.75
2023-07-23 12:00:00,175.6,117.7,1.048,83.9,1,49.5,15.0,95.9,16.9,9.5,0.7234042553191489,0.9670103092783505,0.64,12,6,7,1,171.3,174.03333333333342,165.46666666666667
2023-07-23 13:00:00,172.9,114.4,1.174,83.5,1,51.6,14.9,95.8,18.0,15.6,0.6808510638297872,0.9677835051546392,0.72,13,6,7,1,175.6,173.26666666666674,170.4333333333333
2023-07-23 14:00:00,172.2,108.9,1.155,82.8,1,49.40000000000001,14.9,94.2,17.4,11.5,0.7021276595744681,0.9679123711340206,0.68,14,6,7,1,172.9,173.56666666666675,173.13333333333333
2023-07-23 15:00:00,177.9,113.2,1.071,83.0,1,49.6,14.8,95.2,17.2,8.0,0.7021276595744681,0.9670103092783505,0.73,15,6,7,1,172.2,174.3333333333334,174.18333333333337
2023-07-23 16:00:00,170.1,113.5,1.111,85.5,0,48.7,15.0,95.3,18.8,9.9,0.6808510638297872,0.9677835051546392,0.77,16,6,7,1,177.9,173.4000000000001,173.33333333333334
2023-07-23 17:00:00,171.8,110.2,1.22,84.7,1,51.8,16.5,91.2,13.5,12.7,0.7021276595744681,0.9670103092783505,0.77,17,6,7,1,170.1,173.26666666666674,173.41666666666666
2023-07-23 18:00:00,150.9,109.7,1.221,84.3,1,45.3,15.0,89.5,11.8,15.2,0.7021276595744681,0.9670103092783505,0.68,18,6,7,1,171.8,164.26666666666677,169.3
2023-07-23 19:00:00,149.5,105.1,1.158,83.6,0,30.1,14.9,72.8,6.7,16.8,0.6382978723404256,0.966881443298969,0.88,19,6,7,1,150.9,157.4000000000001,165.4
