Timestamps,ICT,"U06, U06A, U05B",OBS,"U05, U04, U04B, GEO",TEG,LIB,MEK,SOC,S01,D04,air temperature,Atm pressure mm of mercury,Relative humidity (%)
2023-07-03 00:00:00,145.5,116.1,1.012,87.5,1,28,13.3,75.69999999999999,1.4,10,15,738.9,88
2023-07-03 01:00:00,143.9,116.8,1.008,93.8,0,28.1,13.9,75.4,1.6,8.5,15,738.9,88
2023-07-03 02:00:00,136.7,114.3,1.061,86,1,28.3,13.4,75.39999999999999,1.4,8,13,738.4,88
2023-07-03 03:00:00,140,114.9,0.944,92.9,1,28.5,13.6,75.5,1.5,7.5,13,738.4,88
2023-07-03 04:00:00,135.5,113.7,0.938,95.7,0,34.9,13.3,74,1.3,7.2,13,738.9,88
2023-07-03 05:00:00,140.2,113,0.9339999999999999,96.7,1,36.1,15.5,75.60000000000001,1.5,7.4,13,738.9,94
2023-07-03 06:00:00,153,120.4,1.024,103.4,1,77.3,13.6,132.2,1.4,7.6,13,738.9,94
2023-07-03 07:00:00,198.3,132,0.945,133.2,1,118.2,14.9,133.8,1.3,7.7,14,738.9,88
2023-07-03 08:00:00,204.3,149,0.991,147.8,0,111,17.7,173.8,3.4,7.8,15,739.7,88
2023-07-03 09:00:00,206.8,163.4,1,192.9,1,111.8,18.7,174.4,5.4,10.4,15,739.7,88
2023-07-03 10:00:00,212.9,187.6,0.9209999999999999,166.3,1,115.2,18.3,150.1,8,10.6,15,740.5,88
2023-07-03 11:00:00,217.6,197.2,0.9129999999999999,177.1,1,128.1,20.2,152.1,7.6,7.8,15,740.5,88
2023-07-03 12:00:00,216.1,196.6,1.067,176.6,1,137.6,21.2,148.8,7.5,15.1,15,741.2,88
2023-07-03 13:00:00,216.3,208.3,1.003,171.9,1,139.9,19.7,146.7,8.6,8.3,15,742,88
2023-07-03 14:00:00,212.2,215.1,0.972,177.4,1,138.8,19.4,142.4,6,5.5,17,742,73
2023-07-03 15:00:00,210,218.6,0.8939999999999999,180.3,1,136.2,22.1,139.2,19.2,7,16,742.8,68
2023-07-03 16:00:00,206.1,179.6,0.958,163.5,1,133.2,21.8,122.2,30.3,11.2,19,742.8,56
2023-07-03 17:00:00,203.5,161.2,1.042,104.2,1,121.1,21.3,109.5,27.2,13.9,17,743.5,59
2023-07-03 18:00:00,192.9,134.2,0.997,101.8,1,112.9,24,105.2,31.2,17.8,15,743.5,77
2023-07-03 19:00:00,176.4,135,0.956,97.9,1,101,23.7,85.2,27.2,25.2,14,743.5,88
2023-07-03 20:00:00,143.4,131.2,1.004,95.4,1,104.6,18.7,79.5,22.1,20.4,12,744.2,88
2023-07-03 21:00:00,138.2,130.8,1,99.2,0,71.3,17.8,79.7,1.9,17.8,13,744.2,88
2023-07-03 22:00:00,141.1,130.1,0.957,91.6,1,69.2,14.5,79.2,1.7,13.9,13,744.2,88
2023-07-03 23:00:00,137.6,120.8,0.99,94.8,1,31.6,14.2,77.3,1.7,11.7,13,744.2,88
2023-07-04 00:00:00,140,125.2,1.013,92.2,0,29.6,13.8,76.3,1.7,9.2,13,744.2,88
2023-07-04 01:00:00,143.1,125.4,1.142,99.3,1,30,14.2,76.5,1.7,8.6,13,744.2,94
2023-07-04 02:00:00,139.3,126.2,0.968,93.4,1,30,14,76.10000000000001,1.7,7.8,14,744.9,88
2023-07-04 03:00:00,138.9,122.2,0.942,96.9,0,30,13.9,75.5,15,7.5,13,744.9,88
2023-07-04 04:00:00,135.4,124.1,1.044,100,1,32.1,13.2,74.69999999999999,15,7.7,13,745.7,88
2023-07-04 05:00:00,135.7,123.9,0.968,102.9,0,32.4,13.1,75.7,1.7,7.3,13,745.7,88
2023-07-04 06:00:00,153,132.7,1.041,107.4,1,76.3,14,85.5,1.7,7.5,13,745.7,88
2023-07-04 07:00:00,183.2,144.1,0.957,141,1,121.7,14.4,107.2,1.8,8.4,13,746.5,88
2023-07-04 08:00:00,193.4,157.6,0.999,157.2,1,152.7,16.4,147,3.6,10.6,14,746.5,88
2023-07-04 09:00:00,205.4,171.7,0.976,156.6,2,149.6,16.3,137.8,6.9,5.8,14,747.2,82
2023-07-04 10:00:00,225,198.8,1.037,191.4,1,154.6,18,124.7,5.6,9,15,747.2,72
2023-07-04 11:00:00,228.1,205.5,0.966,188.5,1,144.9,21.7,172.3,5.5,4.8,17,748.1,64
2023-07-04 12:00:00,228.5,197.3,0.998,174.7,1,147.5,21.9,152.2,5.8,7.6,18,748.1,56
2023-07-04 13:00:00,232.8,198.5,0.958,173.8,1,150.7,18.7,148.9,6,9.7,19,748.8,49
2023-07-04 14:00:00,231.2,198.5,0.9069999999999999,169.4,1,151.9,17.7,150.1,5.9,9.9,19,748.8,52
2023-07-04 15:00:00,230.1,191.8,0.9289999999999999,197,0,140.8,19.1,141.5,22.3,11,18,749.6,49
2023-07-04 16:00:00,219.1,170.1,1.055,157.6,1,112.1,18.3,124.1,24.1,13.1,16,749.5,59
2023-07-04 17:00:00,212.3,152.4,0.963,110.9,1,98.5,17.8,110,26.6,9.1,14,749.5,82
2023-07-04 18:00:00,203.9,142.6,0.978,113.1,1,95.8,19.2,100.4,23.8,12,16,749.5,72
2023-07-04 19:00:00,185,140.8,1.003,101.1,1,74.5,18.7,78.9,21.6,13.9,16,749.5,68
2023-07-04 20:00:00,143.3,131,0.984,101.9,1,74.8,14.7,78.10000000000001,20.6,18.6,15,749.5,77
2023-07-04 21:00:00,142.4,128.4,1.066,97.4,1,74.9,12.6,76.9,1.8,16.7,13,749.5,94
2023-07-04 22:00:00,141.8,124.4,0.992,99,0,71.69999999999999,12.2,76.3,1.7,14,13,750.3,94
2023-07-04 23:00:00,140,117.4,1.058,93.1,1,34.8,11.3,76.19999999999999,1.6,10.7,13,750.3,94
2023-07-05 00:00:00,141.7,114.1,0.98,91.9,1,32.8,12.9,74.5,1.7,10.2,12,750.3,94
2023-07-05 01:00:00,140.8,113.4,1.026,87.5,0,32.90000000000001,13.2,74.7,1.7,8.8,12,751,94
2023-07-05 02:00:00,138.2,115.6,1.11,90.3,1,32.9,13.4,74.9,1.5,7.7,12,751,94
2023-07-05 03:00:00,136.9,116.8,0.998,87.2,1,32.90000000000001,13.1,73.4,15.2,7.3,12,751,94
2023-07-05 04:00:00,134,112.5,0.9309999999999999,96.4,0,34.3,12.9,71.2,15,7.6,12,751,94
2023-07-05 05:00:00,137.4,116.5,1.089,94,1,34.6,12.5,74.7,1.7,6.9,13,751,88
2023-07-05 06:00:00,159.4,120.3,1.057,104.2,1,81.6,12.8,85,1.6,6.3,13,751.8,88
2023-07-05 07:00:00,203.4,134.1,0.94,150.7,1,105.9,16.7,98.69999999999999,1.7,5.8,14,751.8,88
2023-07-05 08:00:00,207.7,145.4,1.06,145.3,1,130.7,17.5,138.4,4.2,9.9,16,751.8,77
2023-07-05 09:00:00,214.9,159.1,1.003,155.9,1,130,18.2,184,6.5,8.5,16,752.6,72
2023-07-05 10:00:00,218,177.1,1.051,156.3,2,132.1,19.5,153.1,18.8,8.7,17,752.6,68
2023-07-05 11:00:00,230,189.5,0.956,160.9,1,133.9,22.8,159.8,19.3,10.2,17,752.6,68
2023-07-05 12:00:00,232.5,191.1,0.967,161.6,0,135.1,21.1,149.4,16.1,12.1,15,753.3,94
2023-07-05 13:00:00,227.2,193,1.108,161.8,1,136,19.8,152.1,7.5,15.3,16,754.1,83
2023-07-05 14:00:00,233.1,192.8,1.075,166.4,1,136.7,20.4,148.1,7.2,13.3,16,754.6,88
2023-07-05 15:00:00,228.9,200.8,1.012,167.4,1,135.4,20.1,142.3,26.4,9.2,17,754.6,68
2023-07-05 16:00:00,226,193,0.971,157.2,0,120.2,18.7,126,36.4,7.4,19,755.5,60
2023-07-05 17:00:00,216.8,174.2,1.13,100.2,1,103,18.5,112.4,31.5,12.1,18,755.4,60
2023-07-05 18:00:00,208.4,155.3,1.106,100,1,98.39999999999999,19.3,103,34.4,17,18,755.4,64
2023-07-05 19:00:00,192,126.5,1.001,98.4,0,74.7,18.4,80.7,34.5,16,18,756.1,64
2023-07-05 20:00:00,146.4,119.2,0.996,97.2,1,74.5,17.6,76.89999999999999,19.9,14.8,17,756.1,68
2023-07-05 21:00:00,146.7,119.9,1.053,95.9,2,73.7,17.1,75.1,1.7,19.4,16,756.1,77
2023-07-05 22:00:00,146.1,117.3,1.098,92.1,1,70.8,14.2,75.7,1.7,13.2,16,756.9,72
2023-07-05 23:00:00,143.9,117.9,1.082,86.9,1,32.9,14.2,74,1.6,12.6,14,756.9,77
2023-07-06 00:00:00,145.5,117.4,1.054,90.9,1,32,14.4,72.9,1.7,10.4,12,757.6,88
2023-07-06 01:00:00,144.8,116.5,0.994,90.2,0,31.3,13.2,72.5,1.7,8.2,11,757.5,94
2023-07-06 02:00:00,137.8,115.3,1.102,85.3,1,31.7,12.8,72.2,1.6,7.7,11,757.5,94
2023-07-06 03:00:00,141.1,115.3,1.022,88.6,0,31.6,13,72.1,15.1,7.3,10,757.5,100
2023-07-06 04:00:00,134.6,115.9,1.079,93.3,1,33,13,71.39999999999999,15.3,7,10,757.5,94
2023-07-06 05:00:00,136.8,115.9,1.14,94.4,0,33.1,15.3,72.2,1.7,7.4,11,757.5,88
2023-07-06 06:00:00,159.9,116.5,1.077,100.2,1,71.7,13.1,86.89999999999999,1.7,6.1,12,757.6,88
2023-07-06 07:00:00,204.2,130.5,1.042,131.2,1,112.4,15.4,110.9,1.7,6,14,757.6,77
2023-07-06 08:00:00,211.8,157.3,1.143,145.6,1,136.7,19.4,182.5,3.9,9.5,16,756.9,72
2023-07-06 09:00:00,226.5,171.2,1.018,164.4,0,132.5,23.3,183.9,5.4,9.7,17,756.9,73
2023-07-06 10:00:00,238.2,195.7,0.979,168.4,1,143.3,24.6,163.1,16.8,10.3,19,757,68
2023-07-06 11:00:00,238.3,217.2,1.119,178.1,2,148.7,25.9,164,15.8,13.1,19,757,68
2023-07-06 12:00:00,238.7,219.3,1.116,164.6,2,147.3,25.9,160.1,7.8,13.4,19,757,73
2023-07-06 13:00:00,238.9,211,1.019,170.7,2,144.8,25.4,161.7,8.6,13.6,18,756.9,78
2023-07-06 14:00:00,246.3,203.5,0.986,164.5,1,144,22.5,155.8,7.4,13.5,18,756.9,83
2023-07-06 15:00:00,248.5,201.9,1.183,166.6,3,143.3,22.5,146.8,24.4,9.1,18,756.9,83
2023-07-06 16:00:00,220.5,186.8,1.056,152.5,2,127,19.7,133.7,34.2,9.5,20,757,73
2023-07-06 17:00:00,212.3,158.5,1.006,95,1,107.7,17.8,115.6,33.1,12.3,19,757,78
2023-07-06 18:00:00,207.3,135,1.145,97.8,2,103,17.4,104.5,34.7,11.7,19,757,78
2023-07-06 19:00:00,181.3,138.9,1.105,98.3,2,72.1,17.3,78.8,32.4,15.4,19,757,83
2023-07-06 20:00:00,151.9,130,1.063,93.7,3,73.10000000000001,13.3,76.7,18.6,17.5,19,757,78
2023-07-06 21:00:00,160,120.9,1.083,96.3,2,72.1,12.4,73.6,2,15.4,19,757,83
2023-07-06 22:00:00,161.8,118.6,1.154,91.3,2,70.4,12.3,72.8,1.8,14.2,17,757.6,77
2023-07-06 23:00:00,178.3,118.2,1.037,87.7,1,32.3,12.1,72.7,1.8,12.5,16,757.6,83
2023-07-07 00:00:00,163.6,115.2,1.053,86.2,1,30.9,13.8,72.7,1.7,9.2,15,757.6,88
2023-07-07 01:00:00,161.1,119.6,1.185,87.5,0,30.8,14,72.5,1.8,7.9,13,758.4,94
2023-07-07 02:00:00,159.7,116.7,1.073,84.9,1,31.2,13.9,72.2,1.8,8.4,14,758.4,88
2023-07-07 03:00:00,149.5,116.4,1.103,84.7,0,30.8,13.8,72,15.2,7.4,13,758.4,88
2023-07-07 04:00:00,148.8,116.6,1.166,92.6,1,32.40000000000001,13.5,72.1,15.3,6.8,12,758.4,94
2023-07-07 05:00:00,139.2,114,1.241,93.4,1,33.2,13.8,73.5,1.7,6.7,11,757.5,94
2023-07-07 06:00:00,155.7,115.2,1.125,101.1,1,76.8,13.8,83.3,1.8,7.6,12,757.6,94
2023-07-07 07:00:00,193.4,128.1,1.146,132.8,1,118.7,15.6,102,1.7,6.6,14,758.4,88
2023-07-07 08:00:00,203.2,143.8,1.25,154.3,0,131.9,18.1,134.4,4,8.1,15,758.4,88
2023-07-07 09:00:00,207.4,154.7,1.053,149.8,1,134.1,19.7,185.4,5.2,7.6,15,758.4,88
2023-07-07 10:00:00,218.5,169.4,1.065,158.4,1,138.1,17.6,158,16.7,9.2,16,758.4,83
2023-07-07 11:00:00,218.6,184.2,1.185,157.8,1,142.5,19.6,162.5,19.8,7.6,17,758.4,77
2023-07-07 12:00:00,218.5,187.6,1.151,157.2,0,150.1,18.8,154.6,9.5,8.6,18,758.4,68
2023-07-07 13:00:00,217.6,187.9,1.052,157.3,2,145.4,18.3,159.7,7.9,15,17,758.4,73
2023-07-07 14:00:00,219.4,148.5,1.077,144.1,1,129.5,18.4,139.1,7.5,13,17,758.4,73
2023-07-07 15:00:00,217.8,148.3,1.18,122.8,2,109.1,17.1,134.9,19.1,8.3,17,759.2,88
2023-07-07 16:00:00,212,141.4,1.18,111.4,2,102.5,18.1,123.5,26.4,9.2,17,759.2,83
2023-07-07 17:00:00,206.7,134,1.096,93.4,2,93.8,16.9,109.1,24.6,8.5,17,759.2,77
2023-07-07 18:00:00,199,123.5,1.171,82.1,1,94.89999999999999,16.1,102.5,21,11.1,18,758.4,73
2023-07-07 19:00:00,184.2,127.1,1.11,84.7,2,72.6,16,79.7,21.7,13,18,758.4,68
2023-07-07 20:00:00,151.6,124,1.212,83.1,2,72.69999999999999,12.5,75.8,15.4,14.6,18,758.4,73
2023-07-07 21:00:00,156.6,117.3,1.111,86.5,2,72.30000000000001,12,74.4,1.8,14.3,16,758.4,77
2023-07-07 22:00:00,155.8,116.1,1.177,81.9,2,69.39999999999999,11,72.60000000000001,1.7,16.4,16,758.4,83
2023-07-07 23:00:00,156,114.9,1.12,83.1,2,32,11.5,71.89999999999999,1.6,11.8,16,758.4,83
2023-07-08 00:00:00,149.6,114.3,1.198,77.8,2,30.4,12.9,72.4,1.7,9.2,15,758.4,82
2023-07-08 01:00:00,147.4,113,1.261,81.2,2,30.3,13.1,72.1,1.7,8.2,15,758.4,82
2023-07-08 02:00:00,133.8,113.8,1.14,78,1,29.9,13.1,72.9,1.7,7.1,14,757.6,88
2023-07-08 03:00:00,133,113.5,1.125,79.8,2,30.1,13.1,74,1.6,7.4,14,757.6,94
2023-07-08 04:00:00,135,116.6,1.227,84.4,2,30.4,12.7,73.19999999999999,1.7,6.8,13,757.6,100
2023-07-08 05:00:00,134.3,115.1,1.269,84.5,1,30,12.8,72.5,1.7,6.8,13,757.6,100
2023-07-08 06:00:00,137,113,1.154,92,2,31.3,12.9,99,1.6,7.1,14,757.6,94
2023-07-08 07:00:00,147.3,113.7,1.114,81.6,2,31.8,13.8,100,1.6,6.7,15,757.6,88
2023-07-08 08:00:00,160.7,120.8,1.293,83.4,2,60.9,15.4,138.2,1.7,6.8,15,757.6,88
2023-07-08 09:00:00,167.1,124.7,1.13,84.9,1,42.2,15.1,134.9,2.3,6.2,16,757.6,83
2023-07-08 10:00:00,169.5,128.9,1.094,83.9,1,106.3,15.7,113.4,2.3,9.5,17,757.6,77
2023-07-08 11:00:00,167.3,127.5,1.166,85.8,1,99.8,16.1,118.2,2.6,10.9,17,757.6,73
2023-07-08 12:00:00,167.8,131.3,1.193,85.1,1,100.9,16.7,116.8,2.5,8.4,18,757.6,73
2023-07-08 13:00:00,166.7,132.9,1.065,88.7,2,101.7,15.8,118.4,2.7,7.7,19,758.4,68
2023-07-08 14:00:00,172.7,134,1.146,85,2,102.9,16,110.9,2.1,5.3,19,757.6,68
2023-07-08 15:00:00,174.9,136.8,1.233,88.8,2,112,15.5,107.9,2.2,5.7,20,758.5,69
2023-07-08 16:00:00,168.8,129.4,1.059,86.7,2,105.1,15.4,107.1,2,12.1,18,758.4,83
2023-07-08 17:00:00,162.8,114.1,1.164,86.5,1,97,15.2,101.4,2,10.4,17,758.4,88
2023-07-08 18:00:00,138,114.8,1.242,86.8,2,73.19999999999999,15.7,95.4,2,15.4,16,758.4,94
2023-07-08 19:00:00,137.2,113.8,1.157,86.4,2,32.8,15.7,75.6,2,10.4,16,757.6,94
2023-07-08 20:00:00,137.6,112.6,1.093,84.3,2,31.9,12.4,72.6,2,11.4,16,758.4,88
2023-07-08 21:00:00,140.7,111.3,1.246,86.4,2,32.5,11.3,72.1,1.9,14.8,16,758.4,83
2023-07-08 22:00:00,140,111.9,1.236,85.3,1,30.9,11.2,72.3,1.9,12.3,16,758.4,83
2023-07-08 23:00:00,135.8,111.4,1.103,81.4,1,29.2,11.5,74.3,2,15.4,16,758.4,88
2023-07-09 00:00:00,140.7,111.1,1.221,80.5,1,29.7,13.2,75.19999999999999,15.3,11.5,14,758.4,94
2023-07-09 01:00:00,134.9,109.5,1.247,77.5,0,29.5,13.2,75.19999999999999,2,10.2,14,758.4,100
2023-07-09 02:00:00,137.2,111.6,1.223,79.8,1,29.7,13.1,73.9,1.9,8.7,15,758.4,94
2023-07-09 03:00:00,136,111.6,1.16,78.5,0,29.3,13.1,74.8,15.3,7.1,15,758.4,94
2023-07-09 04:00:00,136.3,109.2,1.218,83.4,1,29.7,12.9,74,15.3,7.2,16,758.4,88
2023-07-09 05:00:00,136.8,108.5,1.334,85.1,0,29.3,12.9,73.7,1.9,6.9,16,758.4,88
2023-07-09 06:00:00,134.9,109,1.122,92.6,1,31.3,12.9,100,1.8,6,16,758.4,83
2023-07-09 07:00:00,138.4,107.7,1.142,81.6,1,32,13.9,93.39999999999999,1.8,5.9,15,759.2,94
2023-07-09 08:00:00,145.7,109.1,1.277,81,0,60.5,14.5,124,1.7,6.3,16,759.2,88
2023-07-09 09:00:00,156.7,110,1.251,82.8,1,43.9,15,122.6,1.8,8.2,16,759.2,88
2023-07-09 10:00:00,161.3,111.4,1.119,82.8,1,54.2,14.9,99.6,1.7,10.8,16,759.2,88
2023-07-09 11:00:00,161.3,111.7,1.105,82.5,0,48.5,15.3,99.7,1.7,8,17,759.9,77
2023-07-09 12:00:00,162.9,115.4,1.294,88.9,1,51.5,14.9,100.6,1.8,11,17,759.9,77
2023-07-09 13:00:00,162.2,114.6,1.232,82.9,0,50.2,14.9,99.80000000000001,1.7,13.6,17,759.9,77
2023-07-09 14:00:00,162.3,110.1,1.112,87.9,1,50.4,16.6,101.2,1.7,13.1,16,760.7,83
2023-07-09 15:00:00,158.1,112.3,1.231,85.8,1,50.3,16.7,102.4,1.7,14.2,16,760.7,83
2023-07-09 16:00:00,158.4,111.3,1.203,86.5,2,46.7,16.3,99.7,1.6,12.3,15,760.7,88
2023-07-09 17:00:00,155,112.5,1.229,83.6,2,45.50000000000001,16.6,94.5,1.8,15.8,15,760.7,88
2023-07-09 18:00:00,140.9,111.5,1.114,85.8,2,44,16.2,93.4,1.6,16.1,14,761.4,94
2023-07-09 19:00:00,138.2,110.6,1.223,82.5,3,33.6,15.8,76.6,1.6,16.9,15,760.7,82
2023-07-09 20:00:00,141.7,113.4,1.259,86,1,31.9,13.4,73.1,1.7,20.4,15,761.4,82
2023-07-09 21:00:00,139.6,111.7,1.152,83.3,2,33,12.3,72.7,1.7,20.9,15,761.4,82
2023-07-09 22:00:00,141.2,110.1,1.252,83.1,2,31.5,12.9,71.7,1.7,15.8,15,761.4,77
2023-07-09 23:00:00,139.9,105.5,1.304,78.8,1,30.3,12.1,74,1.8,11.8,13,761.4,88
2023-07-10 00:00:00,134.6,108.1,1.205,81.9,2,30.4,13.6,74.5,1.6,10.1,12,761.3,94
2023-07-10 01:00:00,135.6,107.9,1.16,78.6,1,30.2,13.8,74.39999999999999,1.8,8.8,12,762.1,94
2023-07-10 02:00:00,134.8,107.2,1.351,79,2,30.2,13.4,72.7,1.7,8.4,14,762.2,82
2023-07-10 03:00:00,130,108.5,1.291,80,2,30.1,13.2,74.3,15.3,7.7,13,762.2,88
2023-07-10 04:00:00,130.5,105.1,1.161,82.9,1,37,12.9,73.6,15.7,7.7,10,762.1,100
2023-07-10 05:00:00,133.7,108.1,1.3,88.6,1,36.90000000000001,15.1,75.4,1.8,7.5,10,762.1,94
2023-07-10 06:00:00,154.2,109.1,1.373,92.6,0,65.6,13.5,75.4,1.7,7.9,13,762.2,88
2023-07-10 07:00:00,191.1,120,1.292,145.2,1,95.39999999999999,15.3,82.2,1.7,6.9,15,763,68
2023-07-10 08:00:00,195.9,140.3,1.217,133.2,1,115.5,17.5,122.4,3.8,6.2,16,762.2,59
2023-07-10 09:00:00,206.2,151.5,1.255,141.1,1,121,19.2,155,8.1,4.3,16,762.2,63
2023-07-10 10:00:00,204.8,168,1.266,146.2,0,126.8,21.3,150,14.6,3.6,17,762.2,59
2023-07-10 11:00:00,211.1,169.1,1.204,152.2,2,133.9,23.3,139.9,19.1,4.8,17,762.2,56
2023-07-10 12:00:00,212.7,188.9,1.159,156.1,1,141,21.2,140.4,9.1,5.9,17,762.2,52
2023-07-10 13:00:00,260,206.3,1.091,157,1,150,21.1,141.5,6.8,4.1,18,762.2,49
2023-07-10 14:00:00,233.4,215.7,1.12,165.4,1,165.3,22,138.5,6.7,5.5,19,762.2,49
2023-07-10 15:00:00,306.4,216,1.209,172.6,1,167.4,19.5,135.4,18.1,4,19,761.4,46
2023-07-10 16:00:00,275.3,210.8,1.267,165.9,0,167.4,20.8,121.9,27.8,6,19,761.4,49
2023-07-10 17:00:00,266.1,185.5,1.153,100.4,1,152,17.8,110.8,25.7,8.7,20,760.7,43
2023-07-10 18:00:00,257.1,141.5,1.181,102.7,1,141.9,15.7,103.6,28.1,16.9,20,760.7,46
2023-07-10 19:00:00,224.2,133.3,1.252,95.2,0,118.5,15.8,76.10000000000001,25.6,17.7,19,760.7,49
2023-07-10 20:00:00,186.7,114.3,1.117,94.3,1,98.69999999999999,12.6,74.6,18,15.5,18,760.7,49
2023-07-10 21:00:00,189.9,112.9,1.218,92.2,1,71.3,12.7,73.10000000000001,1.9,15.9,18,760.7,49
2023-07-10 22:00:00,190.6,108.1,1.327,87.9,1,69.8,12.2,72.8,1.6,12.7,17,760.7,49
2023-07-10 23:00:00,191.7,106.8,1.151,85.9,2,31.9,11.4,72.9,1.8,11.6,15,759.9,63
2023-07-11 00:00:00,183,106.6,1.178,84.6,2,29.2,13.1,72.6,1.6,8.8,14,759.9,72
2023-07-11 01:00:00,178.7,107,1.289,83.3,0,29.1,13.2,73,1.8,7.8,12,759.9,82
2023-07-11 02:00:00,167.4,106,1.282,85.4,1,29.1,13.1,72.7,1.6,7.8,11,759.8,88
2023-07-11 03:00:00,162.1,107.2,1.146,84.4,0,28.9,13,71.9,15.2,7.1,11,759.8,88
2023-07-11 04:00:00,161.7,105.9,1.352,89,1,30.7,12.9,70.8,15.3,7.6,10,759.8,94
2023-07-11 05:00:00,146.4,104.2,1.332,90,1,32,12.8,71.39999999999999,1.7,6.8,11,759.8,88
2023-07-11 06:00:00,161.4,106.8,1.218,96.9,1,77.4,13.5,72.3,1.7,7,13,759.9,82
2023-07-11 07:00:00,213.9,122.4,1.313,144.2,0,102.3,14.4,86.4,1.7,6.2,15,759.2,72
2023-07-11 08:00:00,225.1,145.6,1.257,141.7,1,133.6,17.3,163.2,3.7,4.9,15,759.2,77
2023-07-11 09:00:00,230.9,173.9,1.206,156,1,141.9,19.5,163.6,6.9,4.1,17,759.2,73
2023-07-11 10:00:00,239.1,186.6,1.266,163,2,150.7,18.1,140.2,12.4,6.1,19,759.2,60
2023-07-11 11:00:00,253.2,202,1.172,170.5,1,161.1,22.5,142.3,17,3.3,20,759.3,60
2023-07-11 12:00:00,249.9,195.3,1.161,167.2,0,157.1,24.1,142.7,10.1,2.2,20,759.3,64
2023-07-11 13:00:00,252.3,200,1.229,166.1,1,161,22.5,143.2,7,4,19,758.4,64
2023-07-11 14:00:00,263.8,193.2,1.105,175,1,174.3,20.7,139.3,8,3.1,21,758.5,57
2023-07-11 15:00:00,265.9,183.5,1.194,182.7,0,176,23,138.3,22.3,4.8,21,758.5,53
2023-07-11 16:00:00,264,172.7,1.175,173.3,1,150,21.5,126.2,27.5,6.8,21,758.5,46
2023-07-11 17:00:00,261.2,149.7,1.242,102.7,1,122,20.3,110.2,30.7,11.3,21,758.5,43
2023-07-11 18:00:00,258.5,135.4,1.16,101.4,1,114.3,18.7,101.9,35.1,11.7,21,758.5,43
2023-07-11 19:00:00,229.1,127.3,1.154,95.1,0,71.7,19.2,75.2,36.5,17.7,19,758.4,52
2023-07-11 20:00:00,179.7,116.2,1.227,92,1,71.5,14.2,72.8,22.1,21.1,20,758.5,46
2023-07-11 21:00:00,181.7,111.2,1.088,92.3,1,72.7,15.3,73.1,1.8,17.4,19,758.4,49
2023-07-11 22:00:00,186.4,106.2,1.351,89.8,1,69.8,15.2,71.4,1.8,14.6,17,758.4,64
2023-07-11 23:00:00,180.6,102.1,1.231,91.5,1,32.1,14.7,71.8,1.6,15.5,16,758.4,68
2023-07-12 00:00:00,176.8,103.8,1.116,87.4,1,29.7,15.3,71.3,1.8,10.8,15,758.4,72
2023-07-12 01:00:00,173.6,103.7,1.318,87,0,30.1,15.3,71.8,1.7,8.3,14,757.6,77
2023-07-12 02:00:00,173.8,102.1,1.232,86.7,1,29.3,15.1,71.5,1.6,7.5,13,757.6,82
2023-07-12 03:00:00,169.8,103.5,1.158,86.6,0,29.3,14.8,71.2,15.2,7.1,12,757.6,77
2023-07-12 04:00:00,166.6,103.6,1.287,91.6,1,30.8,13,71,15.1,7.1,12,757.6,72
2023-07-12 05:00:00,158.6,102.2,1.278,92.4,1,31.5,12.9,71,1.8,7,12,756.9,72
2023-07-12 06:00:00,169.8,103.4,1.263,99.7,1,84.69999999999999,13,105.8,1.7,6.1,14,756.9,63
2023-07-12 07:00:00,220.5,116.6,1.268,158.8,0,104.2,14.4,108.7,1.7,5.8,15,756.9,59
2023-07-12 08:00:00,224.5,141.3,1.242,149.3,1,133.1,17.4,147.8,5.2,5.3,17,756.9,56
2023-07-12 09:00:00,233.6,158.5,1.325,153.9,1,145.1,18.1,154.2,10.1,3.9,19,757,52
2023-07-12 10:00:00,248.3,169,1.172,164.9,1,153.9,17.9,141.5,19.3,3.5,20,756.2,46
2023-07-12 11:00:00,267.1,175.6,1.097,163.5,1,165.9,18.3,149.5,18.4,4,21,756.2,50
2023-07-12 12:00:00,272,188,1.256,184.6,1,174.1,23.1,151,18.8,5.2,22,756.2,41
2023-07-12 13:00:00,273.8,191.2,1.083,177,1,177.6,21.2,145.4,20.5,6.1,22,755.5,41
2023-07-12 14:00:00,270.3,181.1,1.045,174.2,0,169.3,20.7,139.6,8.9,2.1,22,755.5,44
2023-07-12 15:00:00,270.1,180.1,1.286,172.4,1,169.8,21.1,137.6,18.8,3.6,22,754.7,50
2023-07-12 16:00:00,267.6,172.1,1.136,173.4,1,148.6,19.7,129,30.2,9.1,22,754.7,44
2023-07-12 17:00:00,264.5,168,1.104,104.9,0,130.1,20.9,113.9,35.6,13.6,22,754.7,47
2023-07-12 18:00:00,254,148.6,1.204,103.6,1,122.3,21.2,104.8,33.5,13.9,21,754.2,46
2023-07-12 19:00:00,238.1,146,1.226,101.6,2,73.00000000000001,19,76.19999999999999,22.7,15.1,21,754.2,46
2023-07-12 20:00:00,188.4,134.7,1.102,98.8,1,72.5,14.5,75.1,17.4,14.1,21,753.4,46
2023-07-12 21:00:00,177,128.3,1.141,92.4,0,72.9,13.1,74.2,1.7,13.5,21,753.4,43
2023-07-12 22:00:00,175.2,117,1.301,91,1,70.8,14.5,74.7,1.8,13.1,18,753.4,56
2023-07-12 23:00:00,177.5,111.2,1.149,87.6,0,32,16.6,72.3,1.6,11.1,16,753.3,68
